session_id,model,split,accuracy,f1,mcc
mmh0wavycmn4y3,xgboost,phase1_rest,0.5985221674876847,0.6441048034934498,0.2022973970432456
mmh0wavycmn4y3,nn_engineered,phase1_rest,0.6810344827586207,0.6675224646983312,0.36385255824421886
mmh0wavycmn4y3,nn_raw,phase1_rest,0.5086206896551724,0.22823984526112184,0.03057324098861895
mmh0x9u4kgtvxn,xgboost,75_25,0.6262626262626263,0.5612648221343873,0.27456103580061175
mmh0x9u4kgtvxn,nn_engineered,75_25,0.5993265993265994,0.5882352941176471,0.20113814703195956
mmh0x9u4kgtvxn,nn_raw,75_25,0.7152542372881356,0.6956521739130435,0.4412075940525383
mmh0x9u4kgtvxn,xgboost,phase1_rest,0.5160550458715596,0.491566265060241,0.032260119846304496
mmh0x9u4kgtvxn,nn_engineered,phase1_rest,0.3956422018348624,0.45837615621788286,-0.21455164365120827
mmh0x9u4kgtvxn,nn_raw,phase1_rest,0.6100917431192661,0.6296296296296297,0.22141926786081456
mmh0yegg0emahk,xgboost,75_25,0.8210526315789474,0.7792207792207793,0.628778301344673
mmh0yegg0emahk,nn_engineered,75_25,0.8526315789473684,0.825,0.6995020211506757
mmh0yegg0emahk,nn_raw,75_25,0.8404255319148937,0.810126582278481,0.6756912218320098
mmh0yegg0emahk,xgboost,phase1_rest,0.737037037037037,0.7360594795539034,0.47406685962770406
mmh0yegg0emahk,nn_engineered,phase1_rest,0.5851851851851851,0.4074074074074074,0.2094799085114375
mmh0yegg0emahk,nn_raw,phase1_rest,0.5481481481481482,0.35789473684210527,0.11644919707789081
mmh115pr1lsvkw,xgboost,75_25,0.7209302325581395,0.6938775510204082,0.43797134777703545
mmh115pr1lsvkw,nn_engineered,75_25,0.6093023255813953,0.5841584158415841,0.2183862960521855
mmh115pr1lsvkw,nn_raw,75_25,0.6619718309859155,0.6504854368932039,0.33073371487196734
mmh115pr1lsvkw,xgboost,phase1_rest,0.6182634730538922,0.6176911544227887,0.2385486690745897
mmh115pr1lsvkw,nn_engineered,phase1_rest,0.6332335329341318,0.608,0.27712288291185355
mmh115pr1lsvkw,nn_raw,phase1_rest,0.5164670658682635,0.40950639853747717,0.053042438035672816
mmh16ou0ocswzc,xgboost,75_25,0.678714859437751,0.6638655462184874,0.3565243488051173
mmh16ou0ocswzc,nn_engineered,75_25,0.5863453815261044,0.430939226519337,0.1643931491694757
mmh16ou0ocswzc,nn_raw,75_25,0.6396761133603239,0.6509803921568628,0.2918499183208312
mmh16ou0ocswzc,xgboost,phase1_rest,0.7233468286099866,0.7203274215552524,0.44663179234144307
mmh16ou0ocswzc,nn_engineered,phase1_rest,0.5978407557354926,0.5114754098360655,0.2049575748282177
mmh16ou0ocswzc,nn_raw,phase1_rest,0.6369770580296896,0.6446499339498019,0.27484449233281916
mmh19xdl74m2p5,xgboost,75_25,0.7088607594936709,0.6532663316582915,0.42460000653465324
mmh19xdl74m2p5,nn_engineered,75_25,0.620253164556962,0.5454545454545454,0.2400132381352633
mmh19xdl74m2p5,nn_raw,75_25,0.774468085106383,0.7685589519650655,0.5488946438180856
mmh19xdl74m2p5,xgboost,phase1_rest,0.8056338028169014,0.7857142857142857,0.6196248899611959
mmh19xdl74m2p5,nn_engineered,phase1_rest,0.5788732394366197,0.453382084095064,0.1724518924831624
mmh19xdl74m2p5,nn_raw,phase1_rest,0.6253521126760564,0.6453333333333333,0.2536040956923255
mmh1cyh0ahaw8s,xgboost,75_25,0.62890625,0.6843853820598007,0.23416808270800762
mmh1cyh0ahaw8s,nn_engineered,75_25,0.5,0.3402061855670103,0.1622331530991091
mmh1cyh0ahaw8s,nn_raw,75_25,0.7795275590551181,0.821656050955414,0.536779421524166
mmh1cyh0ahaw8s,xgboost,phase1_rest,0.7327365728900256,0.7664804469273743,0.4632911690866331
mmh1cyh0ahaw8s,nn_engineered,phase1_rest,0.6470588235294118,0.6123595505617978,0.3209570622503707
mmh1cyh0ahaw8s,nn_raw,phase1_rest,0.5959079283887468,0.6814516129032258,0.18233023875033708
mmh1eq07kkdfkw,xgboost,75_25,0.7564575645756457,0.7421875,0.5329039459349675
mmh1eq07kkdfkw,nn_engineered,75_25,0.7047970479704797,0.5454545454545454,0.3802157594949078
mmh1eq07kkdfkw,nn_raw,75_25,0.7620817843866171,0.7398373983739838,0.5351815677265929
mmh1eq07kkdfkw,xgboost,phase1_rest,0.8140096618357487,0.8015463917525774,0.6273208504513539
mmh1eq07kkdfkw,nn_engineered,phase1_rest,0.6847826086956522,0.6496644295302013,0.3680322507365771
mmh1eq07kkdfkw,nn_raw,phase1_rest,0.5652173913043478,0.5013850415512465,0.12462370746245315
mmh1jfrxrszco0,xgboost,75_25,0.7906976744186046,0.7610619469026548,0.5827700251741181
mmh1jfrxrszco0,nn_engineered,75_25,0.6434108527131783,0.7088607594936709,0.3642464748801493
mmh1jfrxrszco0,nn_raw,75_25,0.48031496062992124,0.5,-0.03499193528826698
mmh1jfrxrszco0,xgboost,phase1_rest,0.6692307692307692,0.7249466950959488,0.40304878710871617
mmh1jfrxrszco0,nn_engineered,phase1_rest,0.46923076923076923,0.637478108581436,-0.0737146192575741
mmh1jfrxrszco0,nn_raw,phase1_rest,0.6435897435897436,0.5255972696245734,0.2987906687042217
mmh1qje9negjr0,xgboost,75_25,0.6026200873362445,0.6374501992031872,0.22357148068296687
mmh1qje9negjr0,nn_engineered,75_25,0.5589519650655022,0.5550660792951542,0.11956607609149243
mmh1qje9negjr0,nn_raw,75_25,0.6061946902654868,0.6715867158671587,0.2718540991297577
mmh1qje9negjr0,xgboost,phase1_rest,0.629080118694362,0.6428571428571429,0.2572321691687669
mmh1qje9negjr0,nn_engineered,phase1_rest,0.6172106824925816,0.6018518518518519,0.24315251104259156
mmh1qje9negjr0,nn_raw,phase1_rest,0.47477744807121663,0.0,0.0
mmh1sestgp7zew,xgboost,75_25,0.6819787985865724,0.6616541353383458,0.3633659162016773
mmh1sestgp7zew,nn_engineered,75_25,0.6360424028268551,0.6600660066006601,0.28016805247134946
mmh1sestgp7zew,nn_raw,75_25,0.8896797153024911,0.8888888888888888,0.7795511059297883
mmh1sestgp7zew,xgboost,phase1_rest,0.812933025404157,0.8142201834862385,0.6259261461286484
mmh1sestgp7zew,nn_engineered,phase1_rest,0.792147806004619,0.8051948051948052,0.5896090504011988
mmh1sestgp7zew,nn_raw,phase1_rest,0.8868360277136259,0.8860465116279069,0.7737463430003587
mmh1tezp242ppu,xgboost,75_25,0.5833333333333334,0.5327102803738317,0.1707220594066741
mmh1tezp242ppu,nn_engineered,75_25,0.49166666666666664,0.32967032967032966,-0.01903812393862834
mmh1tezp242ppu,nn_raw,75_25,0.4411764705882353,0.4701195219123506,-0.11747837924760145
mmh1tezp242ppu,xgboost,phase1_rest,0.6782729805013927,0.642967542503864,0.3706244923234252
mmh1tezp242ppu,nn_engineered,phase1_rest,0.6573816155988857,0.6666666666666666,0.314271973662599
mmh1tezp242ppu,nn_raw,phase1_rest,0.5654596100278552,0.4711864406779661,0.15062216700477327
mmh1wzqpu4iob1,xgboost,75_25,0.6886792452830188,0.49230769230769234,0.3423022386685606
mmh1wzqpu4iob1,nn_engineered,75_25,0.6650943396226415,0.5034965034965035,0.28316406388953874
mmh1wzqpu4iob1,nn_raw,75_25,0.7095238095238096,0.6871794871794872,0.4334051665589692
mmh1wzqpu4iob1,xgboost,phase1_rest,0.7848101265822784,0.7792207792207793,0.5697376715165062
mmh1wzqpu4iob1,nn_engineered,phase1_rest,0.7848101265822784,0.7614035087719299,0.5706202132652349
mmh1wzqpu4iob1,nn_raw,phase1_rest,0.6613924050632911,0.7011173184357542,0.3527261864672652
mmh250jg0prrne,xgboost,75_25,0.6601941747572816,0.6846846846846847,0.3581306539401543
mmh250jg0prrne,nn_engineered,75_25,0.6262135922330098,0.4900662251655629,0.23457927300202394
mmh250jg0prrne,nn_raw,75_25,0.6009852216748769,0.6232558139534884,0.22794667000470223
mmh250jg0prrne,xgboost,phase1_rest,0.6017241379310345,0.5837837837837838,0.2019691838911863
mmh250jg0prrne,nn_engineered,phase1_rest,0.5706896551724138,0.2824207492795389,0.1649652401023402
mmh250jg0prrne,nn_raw,phase1_rest,0.5827586206896552,0.5217391304347826,0.15982068474719172
mmh28cu87aoonk,xgboost,75_25,0.6262135922330098,0.5497076023391813,0.23899457654253684
mmh28cu87aoonk,nn_engineered,75_25,0.5533980582524272,0.14814814814814814,0.062409472721893816
mmh28cu87aoonk,nn_raw,75_25,0.6323529411764706,0.5341614906832298,0.25054430719779697
mmh28cu87aoonk,xgboost,phase1_rest,0.5016611295681063,0.35344827586206895,-0.024758145683597448
mmh28cu87aoonk,nn_engineered,phase1_rest,0.5963455149501661,0.3816793893129771,0.1944060928212731
mmh28cu87aoonk,nn_raw,phase1_rest,0.5348837209302325,0.0070921985815602835,0.04359755359667145
